"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2186.465,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2163.049,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2155.23,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",2216.233,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",2215.091,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",2037.919,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",2103.431,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",1243.048,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",1297.28,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",1375.512,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",1358.215,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",1325.7,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",1411.057,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",1420.758,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",1469.086,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",1529.566,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",1494.314,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",1449.372,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",1425.546,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",1435.402,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",1471.698,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",1530.035,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",1557.314,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",1591.684,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",1602.213,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",1614.098,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",1644.426,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",1664.26,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",1634.38,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",1636.686,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",1632.465,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",1678.824,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",1739.681,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",1732.648,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",1749.384,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",1742.066,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1758.798,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1792.93,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1792.486,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1836.097,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",1857.889,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",1867.24,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",1884.349,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",1858.715,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",1856.687,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",1760.615,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",1834.733,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",1771.372,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",1768.447,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",1755.154,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",1689.362,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",1716.496,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",1730.311,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",1761.459,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",1745.75,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",1716.287,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",1607.468,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",1698.835,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",1.718,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",1.942,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",1.752,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",1.826,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",1.989,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",2.191,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",2.322,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",2.594,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",2.262,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",3.072,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",2.697,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",2.692,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",2.844,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",2.958,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",2.718,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",2.914,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",2.843,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",2.915,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",2.894,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",2.673,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",1.871,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",1.358,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",1.331,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",1.416,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",1.329,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",1.419,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",1.211,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",1.335,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",1.794,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1.796,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1.831,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.017,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1.974,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.169,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.172,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.118,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.022,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2.099,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.149,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.13,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.228,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.001,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.327,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2.343,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.196,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2.261,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2.369,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",2.359,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",2.332,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",2.162,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",3.465,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",4.021,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",4.823,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",5.187,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",5.521,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",6.301,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",7.053,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",8.684,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",11.002,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",11.207,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",12.184,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",15.871,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",17.152,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",17,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",17.747,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",20.047,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",19.797,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",20.899,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",20.723,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",22.189,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",23.47,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",24.025,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",24.111,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",23.24,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",24.248,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",23.479,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",24.059,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",24.899,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",26.58,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",26.999,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",27.054,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",28.939,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",30.755,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",31.137,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",32.425,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",34.721,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",36.845,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",37.28,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",40.77,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",41.658,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",43.334,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",47.39,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",49.093,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",53.556,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",56.034,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",55.574,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",57.198,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",60.948,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",63.02,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",59.779,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",32.138,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",33.575,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",34.756,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",36.047,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",35.535,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",36.747,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",37.902,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",38.916,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",40.565,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",40.272,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",39.392,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",39.425,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",40.885,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",41.703,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",40,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",41.826,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",44.017,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",45.624,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",44.412,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",43.879,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",45.683,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",46.995,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",48.408,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",52.382,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",52.277,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",53.987,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",55.739,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",59.375,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",60.864,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",60.535,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",56.335,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",55.674,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",60.328,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",66.919,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",66.419,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",69.866,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",73.187,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",75.7,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",69.626,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",74.666,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",77.153,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",79.368,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",81.406,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",81.533,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",82.759,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",82.316,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",82.342,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",79.981,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",79.336,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",73.82,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",79.496,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",,"L"
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",7.709,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",8.126,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",4.131,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",2.193,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",1.379,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",1.645,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",1.781,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",1.862,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",1.897,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",1.834,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.015,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.006,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1.877,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1.981,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.095,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.513,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.559,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.853,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.004,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.61,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.483,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.716,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.971,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.901,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",3.152,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",3.257,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",3.119,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",3.292,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",3.147,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",3.4,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",3.593,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",,"L"
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",,"L"
